Media path: 'srt://:1234?latency=170' --> 'udp://224.0.0.1:2255'
Accepted SRT source connection
Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
5406307,409183999,8192,8192,0,82.029,3893.63,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919680,0,0,27.7513,170,0,0,0,0
5408933,409183999,8192,8192,0,83.817,5093.53,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6560452,0,0,19.9891,170,0,0,0,0
5410818,409183999,8192,8192,0,83.701,4463.42,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429704,0,0,27.2814,170,0,0,0,0
5413736,409183999,8192,8192,0,80.28,4699.31,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7310608,0,0,20.0456,170,0,0,0,0
5415807,409183999,8192,8192,0,80.217,4783.79,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7013464,0,0,27.0899,170,0,0,0,0
5418340,409183999,8192,8192,0,84.014,3955.31,1000,0,0,0,0,0,0,0,12,4688,1,0,1,1,6373424,1261,0,20.1258,170,0,0,0,0
5420958,409183999,8192,8192,0,85.323,5029.42,1000,0,0,0,0,0,0,0,12,5124,0,0,0,0,6967888,0,0,21.2985,170,0,0,0,0
5422677,409183999,8192,8192,0,83.517,5250,1000,0,0,0,0,0,0,0,12,4997,0,0,0,0,6793288,0,0,31.602,170,0,0,0,0
5425088,409183999,8192,8192,0,80.426,5080.3,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7179108,0,0,23.8261,170,0,0,0,0
5427200,409183999,8192,8192,0,80.535,4567.75,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6721396,0,0,25.4574,170,0,0,0,0
5430415,409183999,8192,8192,0,82.021,4337.35,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6623664,0,0,16.4829,170,0,0,0,0
5431973,409183999,8192,8192,0,79.937,4177.22,1000,0,0,0,0,0,0,0,12,5127,15,0,30,15,6970088,18915,0,35.7829,170,0,0,0,0
5434165,409183999,8192,8192,0,80.748,4383.24,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722712,0,0,24.5367,170,0,0,0,0
5436108,409183999,8192,8192,0,80.274,5080.3,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786676,0,0,27.9392,170,0,0,0,0
5438032,409183999,8192,8192,0,85.013,4800,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6527812,0,0,27.1513,170,0,0,0,0
5440354,409183999,8192,8192,0,79.559,3666.67,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7211372,0,0,24.8448,170,0,0,0,0
5442424,409183999,8192,8192,0,82.733,5409.84,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591024,0,0,25.4662,170,0,0,0,0
5445491,409183999,8192,8192,0,80.211,3821.23,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6820632,0,0,17.7946,170,0,0,0,0
5447674,409183999,8192,8192,0,80.936,2594.6,1000,0,0,0,0,0,0,0,12,5399,0,0,0,0,7340948,0,0,26.8979,170,0,0,0,0
5450229,409183999,8192,8192,0,84.578,4481.02,1000,0,0,0,0,0,0,0,12,4345,0,0,0,0,5907884,0,0,18.5023,170,0,0,0,0
5451805,409183999,8192,8192,0,86.536,5169.24,1000,0,0,0,0,0,0,0,12,5274,0,0,0,0,7167000,0,0,36.3716,170,0,0,0,0
5454199,409183999,8192,8192,0,79.856,4769.23,1000,0,0,0,0,0,0,0,12,5000,2,0,2,2,6798872,2508,0,22.7204,170,0,0,0,0
5455793,409183999,8192,8192,0,82.479,3454.55,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624980,0,0,33.2488,170,0,0,0,0
5457597,409183999,8192,8192,0,80.732,3445.55,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7147972,0,0,31.6954,170,0,0,0,0
5460459,409183999,8192,8192,0,81.743,5184,1000,0,0,0,0,0,0,0,12,4776,18,0,18,0,6494984,22698,0,18.155,170,0,0,0,0
5462261,409183999,8192,8192,0,83.413,4142.87,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983832,0,0,31.0096,170,0,0,0,0
5464923,409183999,8192,8192,0,81.872,4307.7,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919304,0,0,20.7952,170,0,0,0,0
5466452,409183999,8192,8192,0,83.896,3850.27,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6461216,0,0,33.8005,170,0,0,0,0
5469264,409183999,8192,8192,0,87.363,3623.77,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6690636,0,0,19.0358,170,0,0,0,0
5471654,409183999,8192,8192,0,80.359,3845.3,1000,0,0,0,0,0,0,0,12,5289,0,0,0,0,7190596,0,0,24.0677,170,0,0,0,0
5473292,409183999,8192,8192,0,80.791,4470.6,1000,0,0,0,0,0,0,0,12,4719,0,0,0,0,6414268,0,0,31.3347,170,0,0,0,0
5475000,409183999,8192,8192,0,82.875,4621.63,1000,0,0,0,0,0,0,0,12,5240,32,0,64,32,7123956,40352,0,33.3565,170,0,0,0,0
5477202,409183999,8192,8192,0,83.242,4177.22,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7047420,0,0,25.6053,170,0,0,0,0
5479355,409183999,8192,8192,0,80.671,4671.76,1000,0,0,0,0,0,0,0,12,4819,53,0,0,0,6551584,66833,0,24.3445,170,0,0,0,0
5481422,409183999,8192,8192,0,81.424,4583.34,1000,0,0,0,0,0,0,0,12,5007,0,0,159,105,6806700,0,0,26.3379,170,0,0,0,0
5483726,409183999,8192,8192,0,85.174,5404.58,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6756292,0,0,23.4595,170,0,0,0,0
5485414,409183999,8192,8192,0,79.903,4657.9,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6850640,0,0,32.4685,170,0,0,0,0
5486904,409183999,8192,8192,0,86.296,5131.04,1000,0,0,0,0,0,0,0,12,4864,0,0,0,0,6614100,0,0,35.518,170,0,0,0,0
5489599,409183999,8192,8192,0,84.799,3605.92,1000,0,0,0,0,0,0,0,12,4982,3,0,6,3,6774580,3783,0,20.1141,170,0,0,0,0
5491670,409183999,8192,8192,0,84.502,5116.28,1000,0,0,0,0,0,0,0,12,5057,100,0,168,68,6875076,126100,0,26.5567,170,0,0,0,0
5493404,409183999,8192,8192,0,81.606,5047.62,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722524,0,0,31.0152,170,0,0,0,0
5496446,409183999,8192,8192,0,81.941,4167.67,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7143272,0,0,18.7851,170,0,0,0,0
5498113,409183999,8192,8192,0,80.834,3800,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6495172,0,0,31.1618,170,0,0,0,0
5501009,409183999,8192,8192,0,84.375,3000,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951380,0,0,19.2065,170,0,0,0,0
5503261,409183999,8192,8192,0,81.452,4872.19,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6495172,0,0,23.0715,170,0,0,0,0
5505525,409183999,8192,8192,0,83.12,4268.46,1000,0,0,0,0,0,0,0,12,5121,9,0,18,9,6963056,11349,0,24.6055,170,0,0,0,0
5507343,409183999,8192,8192,0,79.649,3773.2,1000,0,0,0,0,0,0,0,12,5425,0,0,0,0,7373864,0,0,32.4353,170,0,0,0,0
5509664,409183999,8192,8192,0,80.132,4210.54,1000,0,0,0,0,0,0,0,12,4823,0,0,0,0,6557024,0,0,22.6012,170,0,0,0,0
5511925,409183999,8192,8192,0,85.73,4753.25,1000,0,0,0,0,0,0,0,12,5154,0,0,0,0,7008312,0,0,24.7968,170,0,0,0,0
5514100,409183999,8192,8192,0,83.653,5057.15,1000,0,0,0,0,0,0,0,12,4902,0,0,0,0,6665780,0,0,24.5238,170,0,0,0,0
5515748,409183999,8192,8192,0,84.107,4909.09,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6818376,0,0,33.1005,170,0,0,0,0
5517650,409183999,8192,8192,0,80.133,3840,1000,0,0,0,0,0,0,0,12,5102,14,0,14,14,6936088,17654,0,29.164,170,0,0,0,0
5519903,409183999,8192,8192,0,80.332,4021.98,1000,0,0,0,0,0,0,0,12,4874,2,0,2,2,6626384,2522,0,23.5345,170,0,0,0,0
5521727,409183999,8192,8192,0,83.087,4657.9,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657244,0,0,29.1927,170,0,0,0,0
5524337,409183999,8192,8192,0,81.295,3714.29,1000,0,0,0,0,0,0,0,12,4976,8,0,16,8,6764352,10088,0,20.7388,170,0,0,0,0
5526226,409183999,8192,8192,0,81.054,4480.01,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6852520,0,0,29.0098,170,0,0,0,0
5528493,409183999,8192,8192,0,85.002,5117.65,1000,0,0,0,0,0,0,0,12,4666,0,0,0,0,6343692,0,0,22.3913,170,0,0,0,0
5530416,409183999,8192,8192,0,82.913,4433.12,1000,0,0,0,0,0,0,0,12,5078,0,0,0,0,6904012,0,0,28.7238,170,0,0,0,0
5532483,409183999,8192,8192,0,85.685,2868.53,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884784,0,0,26.6456,170,0,0,0,0
5534679,409183999,8192,8192,0,81.699,5129.77,1000,0,0,0,0,0,0,0,12,5057,17,0,34,17,6874700,21437,0,25.046,170,0,0,0,0
5536688,409183999,8192,8192,0,80.722,5080.3,1000,0,0,0,0,0,0,0,12,5111,0,0,0,0,6949080,0,0,27.6691,170,0,0,0,0
5538194,409183999,8192,8192,0,82.149,3842.7,1000,0,0,0,0,0,0,0,12,5215,47,0,94,47,7085632,59267,0,37.6239,170,0,0,0,0
5541291,409183999,8192,8192,0,82.083,3310.36,1000,0,0,0,0,0,0,0,12,4793,0,0,0,0,6516788,0,0,16.8377,170,0,0,0,0
5543271,409183999,8192,8192,0,81.577,4500,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688568,0,0,27.0249,170,0,0,0,0
5545112,409183999,8192,8192,0,85.471,4135.6,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6719892,0,0,29.2032,170,0,0,0,0
5547587,409183999,8192,8192,0,81.017,4971.43,1000,0,0,0,0,0,0,0,12,5352,0,0,0,0,7275336,0,0,23.5136,170,0,0,0,0
5549935,409183999,8192,8192,0,81.513,4177.22,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591776,0,0,22.4541,170,0,0,0,0
5551951,409183999,8192,8192,0,82.65,4110.5,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6853272,0,0,27.1945,170,0,0,0,0
5554077,409183999,8192,8192,0,83.435,3934.43,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6690072,0,0,25.1821,170,0,0,0,0
5556256,409183999,8192,8192,0,82.251,3612.25,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6589708,0,0,24.1883,170,0,0,0,0
5560938,409183999,8192,8192,0,79.984,4642.34,1000,0,0,0,0,0,0,0,12,5424,0,0,0,0,7374948,0,0,12.6011,170,0,0,0,0
5562769,409183999,8192,8192,0,86.705,4490.81,1000,0,0,0,0,0,0,0,12,4440,0,0,0,0,6037084,0,0,26.3873,170,0,0,0,0
5565974,409183999,8192,8192,0,82.026,3586.97,1000,0,0,0,0,0,0,0,12,5544,0,0,0,0,7537208,0,0,18.8096,170,0,0,0,0
5567502,409183999,8192,8192,0,81.769,4450.33,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6426132,0,0,33.653,170,0,0,0,0
5571008,409183999,8192,8192,0,88.441,4417.19,1000,0,0,0,0,0,0,0,12,4905,0,0,0,0,6669484,0,0,15.2177,170,0,0,0,0
5573366,409183999,8192,8192,0,87.578,4489.21,1000,0,0,0,0,0,0,0,12,4935,0,0,0,0,6710284,0,0,22.7642,170,0,0,0,0
5577758,409183999,8192,8192,0,82.464,4068.97,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081940,0,0,12.8993,170,0,0,0,0
5580070,409183999,8192,8192,0,79.914,4206.9,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951192,0,0,24.0539,170,0,0,0,0
5582187,409183999,8192,8192,0,82.232,3933.34,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6526684,0,0,24.6716,170,0,0,0,0
5584882,409183999,8192,8192,0,80.548,4936.18,1000,0,0,0,0,0,0,0,12,5348,116,0,232,116,7271776,146276,0,21.5858,170,0,0,0,0
5586416,409183999,8192,8192,0,85,3932.21,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6558760,0,0,34.2059,170,0,0,0,0
5590997,409183999,8192,8192,0,100.395,5202.8,1000,0,0,0,0,0,0,0,12,4712,8,0,16,8,6406816,10088,0,11.1868,170,0,0,0,0
5595709,409183999,8192,8192,0,82.563,4070.18,1000,0,0,0,0,0,0,0,12,5306,1,0,1,0,7212588,1261,0,12.2466,170,0,0,0,0
5597502,409183999,8192,8192,0,86.689,2928.01,1000,0,0,0,0,0,0,0,12,4894,0,0,0,0,6652268,0,0,29.6801,170,0,0,0,0
5601099,409183999,8192,8192,0,83.26,4800,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6754788,0,0,15.0246,170,0,0,0,0
5603691,409183999,8192,8192,0,89.83,4177.22,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884408,0,0,21.2429,170,0,0,0,0
5606394,409183999,8192,8192,0,83.103,4490.33,1000,0,0,0,0,0,0,0,12,5229,2,0,6,4,7108056,2522,0,21.0369,170,0,0,0,0
5609929,409183999,8192,8192,0,87.291,4736.84,1000,0,0,0,0,0,0,0,12,4783,0,0,0,0,6502060,0,0,14.7183,170,0,0,0,0
5612792,409183999,8192,8192,0,80.619,3663.17,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983644,0,0,19.5095,170,0,0,0,0
5614856,409183999,8192,8192,0,81.701,5170.74,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7013652,0,0,27.1841,170,0,0,0,0
5616801,409183999,8192,8192,0,83.332,4048.2,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6560264,0,0,26.9839,170,0,0,0,0
5620457,409183999,8192,8192,0,83.184,4946.57,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6754600,0,0,14.782,170,0,0,0,0
5622245,409183999,8192,8192,0,80.969,4834.54,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6755352,0,0,30.2174,170,0,0,0,0
5625072,409183999,8192,8192,0,91.231,4784.32,1000,0,0,0,0,0,0,0,12,4849,1,0,2,1,6590128,1261,0,18.6492,170,0,0,0,0
5627362,409183999,8192,8192,0,84.386,4642.34,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6755164,0,0,23.6059,170,0,0,0,0
5631030,409183999,8192,8192,0,84.017,5230.78,1000,0,0,0,0,0,0,0,12,5241,0,0,0,0,7125128,0,0,15.5364,170,0,0,0,0
5633239,409183999,8192,8192,0,85.389,4421.06,1000,0,0,0,0,0,0,0,12,4677,0,0,0,0,6360344,0,0,23.0368,170,0,0,0,0
5636325,409183999,8192,8192,0,84.716,3806.46,1000,0,0,0,0,0,0,0,12,5198,68,0,136,68,7067588,85748,0,18.3248,170,0,0,0,0
5638723,409183999,8192,8192,0,81.674,4849.32,1000,0,0,0,0,0,0,0,12,5097,105,0,210,105,6930416,132405,0,23.121,170,0,0,0,0
5641241,409183999,8192,8192,0,81.261,3859.66,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7049864,0,0,22.3964,170,0,0,0,0
5644153,409183999,8192,8192,0,85.135,4127.4,1000,0,0,0,0,0,0,0,12,4796,20,0,40,20,6519552,25220,0,17.9071,170,0,0,0,0
5648032,409183999,8192,8192,0,88.965,4263.17,1000,0,0,0,0,0,0,0,12,5023,7,0,14,7,6827896,8827,0,14.083,170,0,0,0,0
5652018,409183999,8192,8192,0,84.273,3782.62,1000,0,0,0,0,0,0,0,12,5302,22,0,44,22,7207524,27742,0,14.4671,170,0,0,0,0
5655178,409183999,8192,8192,0,80.284,4540.55,1000,0,0,0,0,0,0,0,12,5232,52,0,52,0,7114392,65572,0,18.0114,170,0,0,0,0
5657807,409183999,8192,8192,0,91.379,2250,1000,0,0,0,0,0,0,0,12,5145,9,0,51,42,6994756,11349,0,21.2829,170,0,0,0,0
5661692,409183999,8192,8192,0,92.813,4311.38,1000,0,0,0,0,0,0,0,12,4425,0,0,0,0,6018000,0,0,12.3928,170,0,0,0,0
5665097,409183999,8192,8192,0,87.933,3796.62,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7014028,0,0,16.4795,170,0,0,0,0
5666843,409183999,8192,8192,0,86.672,4992,1000,0,0,0,0,0,0,0,12,4908,63,0,120,60,6671684,79443,0,30.5625,170,0,0,0,0
5670505,409183999,8192,8192,0,81.543,4905.12,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6918552,0,0,15.1152,170,0,0,0,0
5672479,409183999,8192,8192,0,81.959,4285.72,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6821572,0,0,27.6386,170,0,0,0,0
5675737,409183999,8192,8192,0,83.035,5167.88,1000,0,0,0,0,0,0,0,12,5012,20,0,40,20,6812936,25220,0,16.7299,170,0,0,0,0
5678489,409183999,8192,8192,0,89.891,4984.62,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6427072,0,0,18.6852,170,0,0,0,0
5681972,409183999,8192,8192,0,86.915,4748.21,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7047420,0,0,16.1874,170,0,0,0,0
5684903,409183999,8192,8192,0,84.569,4528.31,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6789120,0,0,18.5325,170,0,0,0,0
5687780,409183999,8192,8192,0,97.34,4094.12,1000,0,0,0,0,0,0,0,12,4849,0,0,0,0,6592196,0,0,18.3289,170,0,0,0,0
5690658,409183999,8192,8192,0,81.897,4583.34,1000,0,0,0,0,0,0,0,12,5471,0,0,0,0,7439056,0,0,20.6801,170,0,0,0,0
5692778,409183999,8192,8192,0,92.786,4137.94,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6395560,0,0,24.1268,170,0,0,0,0
5694965,409183999,8192,8192,0,80.31,5007.2,1000,0,0,0,0,0,0,0,12,5112,6,0,0,0,6951192,7566,0,25.4358,170,0,0,0,0
5696732,409183999,8192,8192,0,80.991,4765.97,1000,0,0,0,0,0,0,0,12,5261,0,0,0,0,7152892,0,0,32.3688,170,0,0,0,0
5699458,409183999,8192,8192,0,91.867,4112.36,1000,0,0,0,0,0,0,0,12,4651,0,0,0,0,6323668,0,0,18.5612,170,0,0,0,0
5701168,409183999,8192,8192,0,81.239,3750,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7112324,0,0,33.2724,170,0,0,0,0
5702896,409183999,8192,8192,0,81.167,4645.16,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689132,0,0,30.9749,170,0,0,0,0
5705356,409183999,8192,8192,0,81.019,3840,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6821760,0,0,22.184,170,0,0,0,0
5707190,409183999,8192,8192,0,82.23,4118.35,1000,0,0,0,0,0,0,0,12,5211,0,0,0,0,7083388,0,0,30.8864,170,0,0,0,0
5711071,409183999,8192,8192,0,83.539,4135.6,1000,0,0,0,0,0,0,0,12,4929,0,0,0,0,6702124,0,0,13.8169,170,0,0,0,0
5712551,409183999,8192,8192,0,86.259,3081.08,1000,0,0,0,0,0,0,0,12,4711,19,0,38,19,6404704,23959,0,34.6113,170,0,0,0,0
5714433,409183999,8192,8192,0,83.201,4679.26,1000,0,0,0,0,0,0,0,12,5165,5,0,10,5,7021204,6305,0,29.8537,170,0,0,0,0
5716638,409183999,8192,8192,0,92.113,4164.71,1000,0,0,0,0,0,0,0,12,4896,71,0,142,71,6657432,89531,0,24.156,170,0,0,0,0
5718902,409183999,8192,8192,0,83.324,3866.68,1000,0,0,0,0,0,0,0,12,5089,26,0,52,26,6917280,32786,0,24.4375,170,0,0,0,0
5721653,409183999,8192,8192,0,88.952,4634.48,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6527624,0,0,18.986,170,0,0,0,0
5725730,409183999,8192,8192,0,81.564,4567.75,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7210996,0,0,14.1496,170,0,0,0,0
5727502,409183999,8192,8192,0,80.808,3489.8,1000,0,0,0,0,0,0,0,12,5199,63,0,126,63,7068384,79443,0,31.9049,170,0,0,0,0
5731407,409183999,8192,8192,0,84.656,4666.67,1000,0,0,0,0,0,0,0,12,4656,0,0,0,0,6330656,0,0,12.968,170,0,0,0,0
5733931,409183999,8192,8192,0,81.053,2761.91,1000,0,0,0,0,0,0,0,12,5197,0,0,0,0,7064724,0,0,22.3964,170,0,0,0,0
5736226,409183999,8192,8192,0,81.529,5106.38,1000,0,0,0,0,0,0,0,12,5012,9,0,18,9,6814064,11349,0,23.7547,170,0,0,0,0
5738828,409183999,8192,8192,0,85.606,3617.23,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6462720,0,0,19.8697,170,0,0,0,0
5742059,409183999,8192,8192,0,87.696,2450.71,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7342496,0,0,18.1762,170,0,0,0,0
5744591,409183999,8192,8192,0,83.433,4509.56,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6559700,0,0,20.7316,170,0,0,0,0
5746703,409183999,8192,8192,0,85.94,4137.94,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6558008,0,0,24.8372,170,0,0,0,0
5748726,409183999,8192,8192,0,82.762,4305.89,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7080812,0,0,27.9966,170,0,0,0,0
5751338,409183999,8192,8192,0,82.303,3212.12,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6752156,0,0,20.6801,170,0,0,0,0
5753671,409183999,8192,8192,0,85.201,2210.53,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6526308,0,0,22.3851,170,0,0,0,0
5755680,409183999,8192,8192,0,81.252,3078.26,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7177792,0,0,28.5783,170,0,0,0,0
5757322,409183999,8192,8192,0,80.156,4695.66,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6949688,0,0,33.867,170,0,0,0,0
5760348,409183999,8192,8192,0,80.577,3472.09,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688568,0,0,17.6802,170,0,0,0,0
5762257,409183999,8192,8192,0,82.289,4280.26,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917048,0,0,28.9925,170,0,0,0,0
5764497,409183999,8192,8192,0,81.973,4688.75,1000,0,0,0,0,0,0,0,12,5039,0,0,0,0,6850220,0,0,24.4672,170,0,0,0,0
5766336,409183999,8192,8192,0,87.754,2784,1000,0,0,0,0,0,0,0,12,4609,0,0,0,0,6263728,0,0,27.2491,170,0,0,0,0
5769077,409183999,8192,8192,0,90.213,2494.13,1000,0,0,0,0,0,0,0,12,4944,27,0,27,0,6722900,34047,0,19.6207,170,0,0,0,0
5772181,409183999,8192,8192,0,81.918,3824.18,1000,0,0,0,0,0,0,0,12,5328,0,0,0,0,7242132,0,0,18.6633,170,0,0,0,0
5774277,409183999,8192,8192,0,80.719,4094.12,1000,0,0,0,0,0,0,0,12,4994,2,0,4,2,6788644,2522,0,25.9077,170,0,0,0,0
5776694,409183999,8192,8192,0,80.877,3910.12,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7210808,0,0,23.8732,170,0,0,0,0
5778648,409183999,8192,8192,0,85.17,4835.83,1000,0,0,0,0,0,0,0,12,4512,0,0,0,0,6133124,0,0,25.1104,170,0,0,0,0
5781126,409183999,8192,8192,0,83.13,3692.32,1000,0,0,0,0,0,0,0,12,4903,0,0,0,0,6664696,0,0,21.5173,170,0,0,0,0
5783799,409183999,8192,8192,0,81.414,3283.02,1000,0,0,0,0,0,0,0,12,5249,0,0,0,0,7136572,0,0,21.3541,170,0,0,0,0
5785465,409183999,8192,8192,0,82.781,4717.25,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6655552,0,0,31.9622,170,0,0,0,0
5787600,409183999,8192,8192,0,83.22,4916.68,1000,0,0,0,0,0,0,0,12,4958,0,0,0,0,6741000,0,0,25.2575,170,0,0,0,0
5790433,409183999,8192,8192,0,80.826,4142.87,1000,0,0,0,0,0,0,0,12,5146,0,0,0,0,6995740,0,0,19.7587,170,0,0,0,0
5792212,409183999,8192,8192,0,83.552,3069.77,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6523676,0,0,29.3351,170,0,0,0,0
5794536,409183999,8192,8192,0,81.482,3600,1000,0,0,0,0,0,0,0,12,5144,8,0,16,8,6993020,10088,0,24.0688,170,0,0,0,0
5796646,409183999,8192,8192,0,85.869,5043.48,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6526872,0,0,24.7479,170,0,0,0,0
5799872,409183999,8192,8192,0,83.58,4106.95,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6721208,0,0,16.6688,170,0,0,0,0
5801810,409183999,8192,8192,0,85.032,4885.72,1000,0,0,0,0,0,0,0,12,5368,0,0,0,0,7298036,0,0,30.1278,170,0,0,0,0
5804498,409183999,8192,8192,0,92.227,4184.22,1000,0,0,0,0,0,0,0,12,4672,0,0,0,0,6351852,0,0,18.8983,170,0,0,0,0
5807646,409183999,8192,8192,0,81.762,4567.75,1000,0,0,0,0,0,0,0,12,5224,0,0,0,0,7102572,0,0,18.0526,170,0,0,0,0
5809899,409183999,8192,8192,0,82.617,3932.21,1000,0,0,0,0,0,0,0,12,4658,0,0,0,0,6331872,0,0,22.4853,170,0,0,0,0
5812052,409183999,8192,8192,0,80.179,4044.2,1000,0,0,0,0,0,0,0,12,5374,0,0,0,0,7305444,0,0,27.145,170,0,0,0,0
5814218,409183999,8192,8192,0,86.987,3553.4,1000,0,0,0,0,0,0,0,12,4712,104,0,208,104,6406816,131144,0,23.6571,170,0,0,0,0
5815915,409183999,8192,8192,0,80.794,4714.3,1000,0,0,0,0,0,0,0,12,5660,44,0,88,44,7694216,55484,0,36.2758,170,0,0,0,0
5819097,409183999,8192,8192,0,91.209,3837.22,1000,0,0,0,0,0,0,0,12,4612,4,0,8,4,6271756,5044,0,15.7706,170,0,0,0,0
5820861,409183999,8192,8192,0,81.736,5142.86,1000,0,0,0,0,0,0,0,12,5262,30,0,60,30,7155192,37830,0,32.4379,170,0,0,0,0
5822561,409183999,8192,8192,0,86.972,5217.4,1000,0,0,0,0,0,0,0,12,4657,1,0,1,1,6331828,1261,0,29.8002,170,0,0,0,0
5825010,409183999,8192,8192,0,80.736,3977.15,1000,0,0,0,0,0,0,0,12,5336,9,0,18,9,7255268,11349,0,23.7024,170,0,0,0,0
5826554,409183999,8192,8192,0,79.468,3326.74,1000,0,0,0,0,0,0,0,12,5167,26,0,52,26,7025052,32786,0,36.392,170,0,0,0,0
5829644,409183999,8192,8192,0,94.865,4880,1000,0,0,0,0,0,0,0,12,4550,1,0,2,1,6184804,1261,0,16.0111,170,0,0,0,0
